StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
72735,100295,193944,7791,,          , ,20.34184402,53.59568983,500,6.23,-2.264850022,K5          ,1.547
73124,100807,194688,7816,,          , ,20.43976432,17.31557189,249.3765586,6.23,-0.754278137,K0          ,1.005
73231,100953,194937,7820,,          , ,20.46875435,8.43740668,100.1001001,6.23,1.227827441,G9III       ,1.074
73361,101134,196142,7868,,          , ,20.50019972,72.53176245,209.2050209,6.23,-0.372860517,K4III:      ,1.353
73945,101921,196712,7890,,          , ,20.65367948,-2.41298335,377.3584906,6.23,-1.65377063,B7IIIn      ,-0.09
74919,103206,198766,7992,,          , ,20.90974928,-50.7273023,476.1904762,6.23,-2.158903526,B5IV        ,-0.098
75028,103346,199661,8029,,          , ,20.93805698,56.88750678,243.902439,6.23,-0.706080716,B2.5IV      ,-0.172
76289,105034,202720,8138,,          , ,21.27489408,42.25182572,265.2519894,6.23,-0.888293249,K2          ,1.251
77964,107238,206546,8293,,          , ,21.7204118,-19.62093103,110.3752759,6.23,1.015640988,A0m...      ,0.269
79840,109821,210918,8477,Gl 851.2 ,          , ,22.24394703,-41.37974331,22.12878956,6.23,4.505211707,G5V         ,0.648
81176,111761,214448,8612,,          , ,22.63947265,-7.89755654,140.8450704,6.23,0.486291744,G1IV-V      ,0.783
81875,112761,216206,8692,,          , ,22.83613633,50.67691966,502.5125628,6.23,-2.275734618,G4Ib        ,1.129
82501,113674,217531,8757,, 81    Aqr, ,23.02323641,-7.06113357,128.3697047,6.23,0.687687288,K5III       ,1.418
84899,117107,222872,8999,,          , ,23.74141625,-26.24658154,68.02721088,6.23,2.066586674,F3/F5V      ,0.495
85382,117797,223884,9043,,          , ,23.88911438,-24.22922404,91.91176471,6.23,1.413144477,A5V         ,0.188
201,274,225094,9097,,          , ,0.0571436,63.64052431,1075.268817,6.24,-3.917585257,B3Ia        ,0.332
524,716,417,19,,          , ,0.14779692,25.46285169,128.5347044,6.24,0.694897985,K0III       ,0.976
791,1076,895,40,,          , ,0.22331477,26.98762497,123.7623762,6.24,0.777056804,G0III       ,0.68
1494,2086,2268, , ,,,0.43937192,-18.69360316,232.5581395,6.24,-0.592657722,M1III       ,1.622
3788,5412,6473,312,,          , ,1.1534147,80.01167654,143.472023,6.24,0.45616389,K0          ,0.922
3970,5679,7229,356,,          , ,1.21651643,30.06430791,104.3841336,6.24,1.146827545,G1V...      ,0.98
5293,7580,10009,466,,          , ,1.62709923,-9.40405165,38.24091778,6.24,3.327358466,F7V         ,0.528
6714,9627,12594,609,,          , ,2.06183712,18.25328848,411.5226337,6.24,-1.831968632,K4III       ,1.424
7115,10220,13372,634,,  5    Tri, ,2.19027739,31.52642246,147.9289941,6.24,0.38973348,A1m         ,0.112
8343,11925,16170,755,,          , ,2.56517156,-51.09349627,53.41880342,6.24,2.601529222,F6V         ,0.509
9890,14104,18832,908,,          , ,3.03118832,5.3361036,151.0574018,6.24,0.344289947,K0          ,1.041
10224,14586,19460,940,, 54    Ari, ,3.13919046,18.79508747,174.8251748,6.24,0.026980144,M0III       ,1.56
13815,19720,26676,1307,,          , ,4.22626519,10.2125193,154.0832049,6.24,0.301223484,B8Vn        ,0.021
14978,21251,28867,1442,,          , ,4.5591782,18.01676291,129.7016861,6.24,0.67527189,B9IVn       ,0.077
15523,21998,30202,1518,,          , ,4.72896211,-41.06481341,200,6.24,-0.265149978,K3/K4III    ,1.468
17083,24130,33555,1685,,          , ,5.18277078,-2.25374808,48.40271055,6.24,2.815651586,G8III       ,0.984
18003,25401,35640,1806,,          , ,5.43398891,-5.51850419,204.4989775,6.24,-0.313455704,B9.5Vn      ,-0.047
18529,26106,36779,1873,,          , ,5.56774698,-1.03571938,380.2281369,6.24,-1.660221258,B2.5V       ,-0.16
18628,26234,37016,1891,,          , ,5.58953226,-4.42432372,346.0207612,6.24,-1.455510786,B2.5V       ,-0.148
19387,27212,38495,1986,,          , ,5.76746187,-4.26831821,113.8952164,6.24,0.95747258,K1III...    ,1.05
20142,28205,39429,2041,,          , ,5.95970806,66.09612887,130.8900524,6.24,0.655466793,K0          ,1.369
21439,29840,43384,2240,,  9    Gem, ,6.28297373,23.74091563,641.025641,6.24,-2.794377008,B3Ia        ,0.446
21561,29982,43821,2259,,          , ,6.31120912,9.04728472,106.1571125,6.24,1.110254514,K0          ,0.87
21944,30448,44783,2300,,          , ,6.40063602,8.88503625,258.3979328,6.24,-0.821445175,B8Vn        ,-0.06
22043,30566,45383,2329,,          , ,6.42500146,-35.0640411,155.2795031,6.24,0.284429337,K3III       ,1.353
22238,30815,45506,2340,,          , ,6.4744747,16.23850447,64.55777921,6.24,2.190257089,G5          ,0.894
23996,33056,49949,2532,,          , ,6.88543739,44.84008268,110.1321586,6.24,1.030429243,A8Vn        ,0.239
24064,33139,51266,2594,,          , ,6.90064156,-50.61214118,53.67686527,6.24,2.591064274,K0/K1III    ,0.988
26258,35975,58439,2831,,          , ,7.41413449,-19.01228875,546.4480874,6.24,-2.447744551,A2Ib/II     ,0.291
26680,36526,59669,2876,,          , ,7.51420488,-5.22648597,2564.102564,6.24,-5.804676965,K0          ,1.185
32619,44130,77087,3585,,          , ,8.9877363,-28.80607879,144.7178003,6.24,0.437390237,G8III       ,0.997
34259,46247,80953,3722,,          , ,9.42894091,63.94102589,248.1389578,6.24,-0.733474769,K2III       ,1.465
35802,48273,85217,3893,,  4    Sex, ,9.84171359,4.34377417,45.91368228,6.24,2.930289377,F6V...      ,0.479
36919,49802,88182,3988,,          , ,10.16569109,-12.09526147,79.55449483,6.24,1.736676388,A5m         ,0.184
37740,50903,90170,4087,,          , ,10.39464265,-41.9532195,71.17437722,6.24,1.978381621,K0IV        ,0.884
38846,52391,92770,4190,,          , ,10.70871716,-13.97454499,226.2443439,6.24,-0.532888653,K3/K4III:   ,1.54
40502,54708,97451, , ,,,11.20099888,-58.42335374,225.7336343,6.24,-0.527981369,M4III       ,1.495
40804,55130,98161,4372,,          , ,11.28668373,-38.0143894,71.63323782,6.24,1.964427091,A1V         ,0.105
41567,56245,100219,4440,,          , ,11.52989589,-20.77656734,39.5256917,6.24,3.255602606,F7V         ,0.537
42494,57587,102574,4529,,          , ,11.80654167,-10.3128395,42.57130694,6.24,3.094415084,F7V         ,0.585
43271,58741,104625,4598,,          , ,12.04768908,-7.68366221,217.8649237,6.24,-0.450936572,K5          ,1.492
43975,59785,106572,4658,,          , ,12.25853162,-41.91283864,106.4962726,6.24,1.103327961,K0III       ,1.002
44516,60549,107998,4718,,          , ,12.41243632,-41.38411951,152.6717557,6.24,0.3212065,K2/K3III    ,1.169
45040,61320,109345,4784,Gl 474   ,          , ,12.56316953,33.38469496,114.8105626,6.24,0.940090775,K0III       ,1.051
46667,63820,113523,4938,,          , ,13.08006901,-41.19628181,359.7122302,6.24,-1.53977602,M3/M4III    ,1.649
49973,68707,122797,5275,,          , ,14.06548954,4.90097991,62.85355123,6.24,2.248350898,F4V         ,0.406
52059,71876,129798,5492,,          , ,14.70087699,61.26198751,42.60758415,6.24,3.092565448,F2V         ,0.409
55727,77287,140986,5866,,          , ,15.77928646,-6.1203582,287.3563218,6.24,-1.05210378,K0          ,1.169
57722,80227,147550,6096,,          , ,16.37747499,-2.07985224,124.8439451,6.24,0.75816258,B9V         ,0.058
60794,84510,154972,6373,,          , ,17.27658308,-74.53288068,99.40357853,6.24,1.252989904,A0V         ,-0.004
63116,87655,163151,6676,,          , ,17.90394701,11.13095438,67.93478261,6.24,2.07953905,F5Vn        ,0.474
64625,89684,168270,6852,,          , ,18.30214316,18.13168429,228.8329519,6.24,-0.557592815,B9V         ,-0.004
66411,92072,173047, , ,,,18.76555386,-50.87267791,375.9398496,6.24,-1.635591817,B8/B9II     ,-0.08
66645,92386,174240,7085,,          , ,18.82699571,0.83623568,176.366843,6.24,0.007915294,A1V         ,0.041
66917,92731,175823,7153,,          , ,18.89619071,57.48659538,193.4235977,6.24,-0.192547285,K5III:      ,1.243
69976,96721,185139,7461,,          , ,19.66161047,-45.27856526,99.50248756,6.24,1.250830309,Am          ,0.293
70024,96781,185075,7459,,          , ,19.67184533,-54.41776164,113.3786848,6.24,0.967342926,K0III       ,1.001
70795,97796,188001,7574,,  9    Sge, ,19.87271251,18.67190024,4347.826087,6.24,-6.95136082,O8e         ,-0.031
71622,98872,191174,7695,,          , ,20.07903188,63.89011646,78.49293564,6.24,1.76584714,A2II-III    ,0.1
72074,99445,191814,7713,,          , ,20.1843131,21.13450274,157.7287066,6.24,0.250446289,K0          ,0.894
72102,99479,191877,7716,,          , ,20.18917224,21.87496544,9090.909091,6.24,-8.553036574,B1Ib        ,-0.048
72511,100018,193094,7760,,          , ,20.29209346,29.14750941,112.6126126,6.24,0.982064829,G9III       ,1.01
73158,100852,194433,7808,,          , ,20.44809353,-37.402627,39.66679889,6.24,3.247864228,K1IV        ,0.961
74136,102158,197249,7923,,          , ,20.69948758,17.5213842,132.6259947,6.24,0.626856729,G8III       ,0.942
74593,102770,198272, , ,,,20.82145928,-0.56327506,289.017341,6.24,-1.064619506,M3          ,1.401
75426,103892,200375,8056,,          , ,21.05085791,1.53219038,65.91957811,6.24,2.144927904,F5V         ,0.479
78605,108144,208177,8363,,          , ,21.90997199,-3.30119185,69.68641115,6.24,2.024259505,F5IV        ,0.466
78869,108506,208801,8382,,          , ,21.98194055,-4.37249443,36.01008282,6.24,3.457879399,K2V         ,0.971
82507,113684,217673,8761,,          , ,23.0251998,57.10547492,362.3188406,6.24,-1.55545459,K2II        ,1.499
83411,114969,219580, , ,,,23.28575872,-28.43803072,279.3296089,6.24,-0.990584867,M1/M2III    ,1.556
84211,116118,221357,8932,,100    Aqr, ,23.52834496,-21.36944011,80.06405124,6.24,1.722812192,F0V         ,0.319
84695,116824,222451,8977,,          , ,23.67790722,36.72071051,44.18912947,6.24,3.01342277,F1V         ,0.424
84758,116912,222618,8985,,          , ,23.69848752,57.25996583,271.7391304,6.24,-0.930760907,G8III       ,1.025
101,137,224906,9086,,          , ,0.02884595,42.36714821,408.1632653,6.25,-1.804169578,B9IIIp Mn   ,-0.042
176,238,225045,9095,,          , ,0.04928494,-20.04607402,61.88118812,6.25,2.292206782,F6/F7V      ,0.526
290,399,225276,9109,,          , ,0.08220199,26.64879958,187.2659176,6.25,-0.112293715,K4IIIb      ,1.368
882,1193,1048,49,,          , ,0.24885295,22.28425185,108.9324619,6.25,1.064213406,A1p         ,-0.004
1291,1772,1796,86,, 42    Psc, ,0.3737348,13.48243411,167.2240803,6.25,0.13350592,K3III       ,1.225
3416,4879,6311,304,,          , ,1.04524852,-65.45611076,246.3054187,6.25,-0.707369832,M2III       ,1.634
4857,6952,9184,435,,          , ,1.49181587,-46.75646248,301.2048193,6.25,-1.144309581,M3III       ,1.658
5704,8148,10587,502,,          , ,1.74615304,57.08922153,171.8213058,6.25,0.074614923,A2V         ,0.062
6209,8922,11613,551,,          , ,1.91493046,40.70220085,105.8201058,6.25,1.127159043,K2          ,1.262
7214,10350,13222,626,,          , ,2.22251258,74.0278103,134.4086022,6.25,0.607864678,G8III       ,0.915
7890,11279,14818,696,, 10    Per, ,2.42111921,56.60982421,1086.956522,6.25,-3.931060863,B2Ia        ,0.249
9229,13178,17378,825,,          , ,2.82520476,57.08432152,10000000,6.25,-8.75,A5Ia        ,0.786
10394,14814,19887,957,,          , ,3.18798459,-16.02493952,165.2892562,6.25,0.158776873,K2III       ,1.167
10622,15125,20293,980,,          , ,3.25007703,-26.10040647,168.0672269,6.25,0.122584829,A1V         ,0.038
10680,15204,20210,976,,          , ,3.2671754,34.68860876,66.84491979,6.25,2.124657968,A1m         ,0.29
11693,16677,22243,1091,,          , ,3.57707198,-9.86827337,158.9825119,6.25,0.243253227,A2V         ,0.019
11944,17056,21970,1080,,          , ,3.65697093,75.73960152,131.5789474,6.25,0.654067961,G9III-IV    ,0.973
13592,19400,25948,1276,,          , ,4.15615596,54.82908817,47.41583689,6.25,2.870382899,F5V         ,0.448
13828,19736,26703,1310,,          , ,4.23050833,12.75374144,110.0110011,6.25,1.042819416,K0          ,1.143
14403,20498,27650,1371,,          , ,4.39327754,42.42799219,169.4915254,6.25,0.104260058,A1sp...     ,0.023
14874,21108,28503,1424,,          , ,4.52336061,40.01021496,523.5602094,6.25,-2.344833164,B8V         ,0.009
14876,21110,28763,1438,,          , ,4.52385037,-13.64411979,122.5490196,6.25,0.808450794,A2/A3V      ,0.086
16281,23041,31623,1591,,          , ,4.95478118,-1.06719185,83.96305626,6.25,1.629558807,F2          ,0.423
18562,26149,36840, , ,,,5.57480238,-0.01233696,377.3584906,6.25,-1.63377063,G5          ,0.997
19207,26981,38385,1981,,          , ,5.72504143,-39.40691739,53.39028297,6.25,2.612688887,F3V         ,0.377
24408,33584,51693,2606,,          , ,6.97748105,7.62235151,73.04601899,6.25,1.932017241,A3V         ,0.105
27558,37636,62141,2978,,          , ,7.72283197,22.39943231,94.07337723,6.25,1.382666323,K0III       ,0.93
28311,38623,64106,3065,, 25    Lyn, ,7.90813278,47.38597337,188.6792453,6.25,-0.128620652,K2III:      ,1.133
29022,39530,67536,3186,,          , ,8.07859419,-62.83637455,383.1417625,6.25,-1.666797463,B2.5Vn      ,-0.093
29130,39675,67159,3174,,          , ,8.10761555,-9.24446994,243.3090024,6.25,-0.680790891,B9V         ,-0.006
29289,39874,67483,3184,, 12    Cnc, ,8.14512332,13.64094892,85.32423208,6.25,1.594638058,F3V         ,0.48
30924,41986,72900,3390,,          , ,8.55841018,-46.97067315,606.0606061,6.25,-2.662580279,K3III       ,1.56
32178,43575,75716,3521,, 53    Cnc, ,8.87461127,28.25917608,271.7391304,6.25,-0.920760907,M3III       ,1.552
32539,44031,76572,3563,, 61    Cnc, ,8.96628728,30.23375878,50.20080321,6.25,2.74644667,F6V         ,0.474
32807,44367,77580,3602,,          , ,9.03511715,-39.40225721,109.5290252,6.25,1.052353888,K1IIICN...  ,1
33604,45413,79900,3680,,          , ,9.25406701,-45.55549346,555.5555556,6.25,-2.473637474,B8V         ,-0.07
34494,46543,82074,3762,,          , ,9.49234273,-4.24650832,54.37737901,6.25,2.572908646,G6IV        ,0.838
34767,46893,82674,3805,,          , ,9.55553948,-7.1901482,129.0322581,6.25,0.696508513,K0          ,1.17
35508,47884,83550,3843,,          , ,9.75859996,78.13471252,310.5590062,6.25,-1.210720642,K2III       ,1.353
36845,49689,88025,3986,,          , ,10.1431797,-15.61194678,177.3049645,6.25,0.00639552,A0V         ,-0.007
37715,50868,90071,4083,,          , ,10.38698301,-30.16223451,53.67686527,6.25,2.601064274,A9IV        ,0.304
